"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","code","kind","sex","age","education","live_SQ001","live_SQ002","live_SQ003","live_SQ004","live_SQ005","live_SQ006","live_SQ007","live_SQ008","live_SQ009","live_SQ010","live_other","kids","nkids","econsit","needs_housing","needs_basic","needs_entertainment","needs_cultural","needs_education","importance_proffesional","importance_scientific","importance_workstab","importance_helping","importance_wealth","importance_socprestige","importance_identifiability","frequency_excursion","frequency_cinema","frequency_theater","frequency_tavern","frequency_friends","frequency_culturalevent","frequency_museum","frequency_library","Q1","Q2","Q3","Q4","Q5","Q6","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","G3Q00001","experience","time","EI_EM01","EI_EM02","EI_EE03","EI_SC04","EI_WB05","EI_SO06","EI_SC07","EI_EM08","EI_WB09","EI_SO10","EI_SO11","EI_WB12","EI_EM13","EI_EE14","EI_SC15","EI_EM16","EI_EM17","EI_EE18","EI_SC19","EI_WB20","EI_SO21","EI_SC22","EI_EM23","EI_WB24","EI_SO25","EI_SO26","EI_WB27","EI_EM28","EI_EE29","EI_SC30","Burnout_EE1","Burnout_EE2","Burnout_EE3","Burnout_PA4","Burnout_CY5","Burnout_EE6","Burnout_PA7","Burnout_EE8","Burnout_PA9","Burnout_CY10","Burnout_CY11","Burnout_PA12","Burnout_EE13","Burnout_EE14","Burnout_CY15","Burnout_EE16","Burnout_PA17","Burnout_PA18","Burnout_PA19","Burnout_EE20","Burnout_PA21","Burnout_CY22","Satisfaction_intrinsic01","Satisfaction_intrinsic02","Satisfaction_intrinsic03","Satisfaction_intrinsic04","Satisfaction_extrinsic05","Satisfaction_extrinsic06","Satisfaction_intrinsic07","Satisfaction_intrinsic08","Satisfaction_intrinsic09","Satisfaction_intrinsic10","Satisfaction_intrinsic11","Satisfaction_extrinsic12","Satisfaction_extrinsic13","Satisfaction_extrinsic14","Satisfaction_intrinsic15","Satisfaction_intrinsic16","Satisfaction_general17","Satisfaction_general18","Satisfaction_extrinsic19","Satisfaction_intrinsic20","engagement_VI1","engagement_DE1","engagement_AB1","engagement_VI2","engagement_DE2","engagement_AB2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_VI4","engagement_DE5","engagement_AB5","engagement_VI5","engagement_AB6","engagement_VI6","X157","soclass","burnout.EE.sc","burnout.PA.sc","burnout.CY.sc","burnout.sc","burnout.EE.sc.irt","burnout.PA.sc.irt","burnout.CY.sc.irt","burnout.score","burnout.F1.score","burnout.F2.score","burnout.F3.score","burnout.F4.score","EI.sc","EI.wellbeing.sc","EI.selfcontrol.sc","EI.emotionality.sc","EI.sociability.sc","EI.wellbeing.sc.irt","EI.selfcontrol.sc.irt","EI.emotionality.sc.irt","EI.sociability.sc.irt","ei.score","ei.F1.score","ei.F2.score","ei.F3.score","ei.F4.score","ei.F5.score","satisfaction.sc","satisfaction.intrinsic.sc","satisfaction.extrinsic.sc","satisfaction.general.sc","satisfaction.intrinsic.sc.irt","satisfaction.extrinsic.sc.irt","satisfaction.general.sc.irt","satisfaction.score","satisfaction.F1.score","satisfaction.F2.score","satisfaction.F3.score","engagement.sc","engagement.vigor.sc","engagement.dedication.sc","engagement.absorption.sc","engagement.score","engagement.F1.score","engagement.F2.score","engagement.F3.score","engagement.vigor.sc.irt","engagement.dedication.sc.irt","engagement.absorption.sc.irt"
155,2019-11-28 12:03:36,4,"el","937751736",2019-11-28 11:31:56,2019-11-28 12:03:36,"5.54.123.188",1046596,"A2","M","20-24","A5","Y",NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,5,5,3,3,4,4,3,4,5,5,3,2,4,2,1,3,4,3,1,2,"A1","A4","A7","A3",NA,"A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A1","A2","SQ006","SQ002","SQ003","SQ005","SQ001","SQ005","SQ005","SQ003","SQ004","SQ002","SQ006","SQ003","SQ005","SQ005","SQ002","SQ002","SQ007","SQ002","SQ005","SQ006","SQ005","SQ005","SQ006","SQ004","SQ006","SQ005","SQ006","SQ002","SQ003","SQ006","SQ003","SQ006","SQ004","SQ002","SQ005","SQ005","SQ005","SQ004","SQ005","SQ007","SQ004","SQ005","SQ002","SQ006","SQ002","SQ006","SQ004","SQ005","SQ005","SQ003","SQ005","SQ005","A2","A2","A2","A1","A3","A2","A2","A1","A2","A2","A1","A3","A1","A3","A2","A1","A4","A3","A2","A2","A5","A6","A5","A5","A5","A5","A6","A5","A3","A6","A2","A6","A7","A5","A6","A2","A6",NA,"04.Εργατική Τάξη",3.33333333333333,3.5,3.6,3.09090909090909,0.646963239189493,0.402388658078335,0.495911137575199,0.580013893165114,0.597611341922746,0.750414511871129,0.347381174928554,0.495911137576338,4.7,5.33333333333333,3.66666666666667,5.625,4.5,0.498334986641306,0.255052769344967,0.515845287713146,0.487407960760679,0.376307197619344,0.398417941340189,0.231886793995952,0.520928929950332,0.439123151852068,0.848349025498752,99,5.33333333333333,4.66666666666667,3.5,0.66305107631995,0.535306072829943,0.0771204734470223,0.563782734406392,0.635125934694788,0.332696712461741,0.64776283138568,68,4.5,5,2.66666666666667,0.595611170012674,0.737143652921154,0.531505036659978,0.106371465807302,0.669998832754059,0.828533549546658,0.21901155986009
156,2019-11-28 12:08:22,4,"el","2032319342",2019-11-28 11:47:33,2019-11-28 12:08:22,"37.99.197.126",1022448,"A2","F","45-49","A6","Y",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,4,4,4,3,3,4,5,5,5,3,3,4,3,3,3,3,4,3,2,1,"A1","A3","A7","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A3","A3","SQ006","SQ003","SQ003","SQ005","SQ003","SQ005","SQ002","SQ003","SQ004","SQ002","SQ005","SQ003","SQ002","SQ006","SQ003","SQ002","SQ005","SQ006","SQ005","SQ003","SQ003","SQ002","SQ005","SQ004","SQ005","SQ002","SQ004","SQ006","SQ002","SQ006","SQ001","SQ004","SQ003","SQ005","SQ001","SQ004","SQ004","SQ004","SQ001","SQ007","SQ007","SQ001","SQ003","SQ003","SQ002","SQ007","SQ005","SQ003","SQ004","SQ001","SQ002","SQ001","A2","A3","A1","A3","A2","A2","A2","A2","A2","A1","A3","A4","A4","A4","A2","A1","A3","A3","A2","A3","A2","A3","A4","A3","A2","A4","A3","A3","A2","A4","A4","A4","A3","A2","A3","A2","A4",NA,"05.Νέα Μικροαστική Τάξη",2.33333333333333,2.125,2.6,2.95454545454545,0.464865634407262,0.721365145482841,0.361038245080714,0.194316829368272,0.2786348545187,0.482761649217448,0.207534833315846,0.361038245080809,4.36666666666667,4.16666666666667,4.83333333333333,5,4.66666666666667,0.15042544354451,0.453923620576192,0.38224661747125,0.495613069372948,0.271040219561346,0.105507277688184,0.441094497056193,0.353815732369674,0.473040713408773,0.524811953455384,91,4.91666666666667,4,4,0.471000839445091,0.285065897445226,0.174147536576058,0.362559644964079,0.417343869794998,0.251821701669883,0.451282807812599,35,2.16666666666667,2,2,0.0368038807461732,0.01275223311117,0.0867112479909779,0.195125343531496,0.035509343442909,0.0206721176387223,0.103332002810645
165,2019-11-28 12:56:50,4,"el","1581362992",2019-11-28 12:38:00,2019-11-28 12:56:50,"62.103.243.57",1066008,"A2","M","15-19","A5",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,4,5,4,4,4,3,4,5,5,4,4,5,5,3,3,5,5,3,2,2,"A1","A2","A1","A3",NA,"A1","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A2","A2","SQ007","SQ002","SQ007","SQ004","SQ003","SQ005","SQ004","SQ005","SQ007","SQ003","SQ006","SQ004","SQ002","SQ003","SQ007","SQ005","SQ006","SQ002","SQ006","SQ007","SQ006","SQ005","SQ004","SQ006","SQ006","SQ003","SQ006","SQ002","SQ006","SQ006","SQ001","SQ004","SQ002","SQ005","SQ003","SQ006","SQ003","SQ001","SQ006","SQ007","SQ004","SQ005","SQ001","SQ006","SQ001","SQ002","SQ006","SQ005","SQ005","SQ001","SQ005","SQ002","A3","A2","A2","A2","A3","A3","A2","A2","A2","A2","A2","A3","A3","A2","A2","A3","A3","A3","A3","A2","A4","A3","A4","A4","A4","A4","A3","A5","A4","A4","A4","A3","A3","A2","A5","A4","A5",NA,"05.Νέα Μικροαστική Τάξη",1.66666666666667,4,2.4,1.95454545454545,0.352651184964058,0.270736059216467,0.327647289800621,0.340037311343999,0.729263940784354,0.462892324786054,0.145987460908676,0.327647289800574,5.3,5.83333333333333,5,5.125,4.83333333333333,0.638520152797009,0.585265823297134,0.395688168849844,0.577944205288011,0.540760114255751,0.677666655093386,0.476528129894621,0.77862513288488,0.344312031964582,0.758571869662236,91,4.83333333333333,4.16666666666667,4,0.463759040152607,0.34459968881133,0.174147536576058,0.386582152981805,0.452105693605759,0.241139373799859,0.248710608841528,48,3.33333333333333,2.4,2.66666666666667,0.129840505062437,0.061886896757474,0.171531117361876,0.352009029109185,0.238842034249011,0.049613372247816,0.198708219533888
166,2019-11-28 13:20:27,4,"el","1946177656",2019-11-28 12:55:51,2019-11-28 13:20:27,"37.99.197.126",1022448,"A2","F","35-39","A8","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","A1",4,4,4,3,3,4,4,4,4,5,3,4,3,2,2,2,3,4,2,2,2,"A1","A3","A7","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A3","A3","SQ003","SQ004","SQ005","SQ003","SQ003","SQ004","SQ004","SQ004","SQ005","SQ003","SQ004","SQ005","SQ003","SQ003","SQ004","SQ003","SQ003","SQ003","SQ005","SQ005","SQ005","SQ003","SQ003","SQ004","SQ005","SQ004","SQ004","SQ003","SQ005","SQ004","SQ001","SQ001","SQ002","SQ003","SQ001","SQ003","SQ002","SQ001","SQ002","SQ002","SQ003","SQ002","SQ001","SQ002","SQ002","SQ002","SQ003","SQ003","SQ003","SQ001","SQ003","SQ002","A2","A2","A4","A3","A2","A2","A2","A2","A4","A3","A3","A2","A2","A3","A2","A3","A2","A2","A2","A3","A4","A4","A6","A4","A4","A3","A4","A5","A4","A4","A5","A4","A5","A3","A5","A5","A6",NA,"05.Νέα Μικροαστική Τάξη",0.555555555555556,1.625,1,2.04545454545455,0.20169986810316,0.832418642232685,0.146187719683521,0.0372797952814386,0.167581357768218,0.145357086384257,0.145987460908676,0.146187719683507,4.33333333333333,4.33333333333333,4.5,4,4.16666666666667,0.194887267055532,0.447849672488474,0.282807882890802,0.357857264645359,0.307702093982335,0.233089904892027,0.594884031901937,0.357443527007984,0.375762472070852,0.190025446380838,90,4.25,4.83333333333333,5,0.186759919143573,0.636435714285571,0.516805397920744,0.310796997611184,0.176284945860688,0.707182440768347,0.451282807812599,58,3.66666666666667,3.2,3.33333333333333,0.281187266354485,0.166014219406137,0.398405699222443,0.486441337281759,0.328684097296238,0.179785014198022,0.367482936644486
167,2019-11-28 14:13:11,4,"el","89679802",2019-11-28 13:44:59,2019-11-28 14:13:11,"37.99.197.126",1022448,"A2","F","30-34","A8",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,3,5,4,4,4,5,4,5,3,4,4,3,3,2,3,4,4,3,2,2,"A1","A3","A7","A3","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A2","A3","SQ003","SQ002","SQ005","SQ003","SQ002","SQ004","SQ003","SQ002","SQ006","SQ003","SQ004","SQ002","SQ003","SQ003","SQ005","SQ004","SQ006","SQ003","SQ006","SQ005","SQ005","SQ005","SQ003","SQ006","SQ003","SQ004","SQ006","SQ003","SQ006","SQ004","SQ003","SQ003","SQ003","SQ005","SQ002","SQ004","SQ005","SQ002","SQ004","SQ003","SQ003","SQ003","SQ007","SQ002","SQ001","SQ002","SQ005","SQ004","SQ005","SQ003","SQ003","SQ001","A3","A3","A3","A4","A4","A4","A4","A3","A3","A4","A5","A4","A4","A4","A4","A4","A3","A3","A3","A4","A5","A3","A4","A5","A3","A3","A3","A6","A6","A4","A4","A6","A3","A3","A6","A4","A6",NA,"04.Εργατική Τάξη",2.22222222222222,3.25,1,2.13636363636364,0.445402257473235,0.440508505352154,0.152696200611947,0.207223374395623,0.559491494650232,0.303940866065254,0.583051887487844,0.152696200611952,4.96666666666667,5.83333333333333,4.66666666666667,4.75,4.5,0.617793638052514,0.534004295663342,0.40394680609847,0.403143501544589,0.461296626564343,0.556887702769291,0.596709052432888,0.430085914455914,0.400849698406073,0.758571869662236,67,3.33333333333333,3.16666666666667,4,0.00963243603684931,0.071931116075456,0.174147536576058,0.0220877507409489,0.0106012607240936,0.0658081520114414,0.108145797186213,57,4.66666666666667,2.2,3,0.255678956769571,0.109634446013739,0.467202024802752,0.274709570225644,0.723377875136219,0.0323925985261174,0.285302475323118
169,2019-11-28 14:42:41,4,"el","1628954949",2019-11-28 14:25:01,2019-11-28 14:42:41,"94.69.11.232",1066002,"A2","M","55-59","A7","Y",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,"Y","A4",4,4,4,3,3,3,4,3,4,5,2,2,2,2,1,1,4,3,2,2,1,"A1","A3","A7","A1","Y","A3","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Μεσαία αστική τάξη ή Καπιταλιστική τάξη","{question_not_shown}","{question_not_shown}","A2","A5","A3","SQ007","SQ003","SQ006","SQ002","SQ001","SQ004","SQ001","SQ001","SQ006","SQ005","SQ003","SQ001","SQ002","SQ002","SQ006","SQ001","SQ006","SQ001","SQ006","SQ007","SQ005","SQ003","SQ004","SQ007","SQ005","SQ004","SQ007","SQ001","SQ006","SQ006","SQ007","SQ007","SQ007","SQ006","SQ007","SQ006","SQ006","SQ007","SQ006","SQ007","SQ007","SQ006","SQ007","SQ007","SQ007","SQ007","SQ006","SQ006","SQ006","SQ007","SQ006","SQ007","A2","A1","A1","A2","A2","A2","A1","A2","A2","A2","A1","A2","A2","A2","A1","A1","A1","A2","A1","A1","A6","A6","A6","A6","A6","A1","A6","A6","A6","A5","A5","A6","A6","A5","A6","A6","A6",NA,"09.Μεσαία αστική τάξη ή Καπιταλιστική τάξη",5.88888888888889,5,6,4.13636363636364,0.934804442038458,0.0969664408399422,0.832253642643466,0.996315104247432,0.903033559160453,0.950325783656903,0.896995291640613,0.832253642643474,5.76666666666667,6.83333333333333,6,6.125,3.66666666666667,0.851377880739399,0.74814668389123,0.711602858976206,0.246168488870157,0.644139022118469,0.832666194222674,0.792601893314704,0.559764353251579,0.643944955483175,0.647966849064537,109,5.58333333333333,5.16666666666667,5.5,0.751924639512621,0.744117985307784,0.693318022740867,0.743816387507711,0.798906606740766,0.774364119159869,0.451282807812599,77,5,4.8,3.83333333333333,0.76517183868597,0.817843719661203,0.593326693192028,0.407948207799358,0.859558499080462,0.786689920842516,0.547150588143113
172,2019-11-28 15:51:51,4,"el","259726379",2019-11-28 15:39:57,2019-11-28 15:51:50,"94.65.227.144",1046596,"A2","F","20-24","A5",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,4,5,4,4,4,4,5,4,5,2,1,1,1,3,2,3,4,3,2,1,"A1","A4","A7","A4","Y","A2","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Παραδοσιακή Μικροαστική Τάξη και Μεσαία Αστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A9","A1","A1","SQ003","SQ003","SQ005","SQ006","SQ003","SQ005","SQ004","SQ005","SQ005","SQ004","SQ005","SQ002","SQ003","SQ005","SQ005","SQ003","SQ005","SQ005","SQ005","SQ006","SQ005","SQ006","SQ005","SQ005","SQ004","SQ004","SQ005","SQ003","SQ005","SQ005","SQ001","SQ003","SQ002","SQ003","SQ007","SQ006","SQ004","SQ001","SQ006","SQ002","SQ002","SQ005","SQ001","SQ001","SQ007","SQ003","SQ006","SQ001","SQ001","SQ001","SQ002","SQ007","A2","A3","A2","A3","A3","A3","A3","A2","A2","A2","A2","A2","A2","A3","A1","A2","A2","A2","A2","A2","A4","A5","A3","A3","A4","A4","A6","A5","A3","A6","A3","A3","A5","A4","A3","A4","A3",NA,"07.Παραδοσιακή Μικροαστική Τάξη και Μεσαία Αστική Τάξη",1.11111111111111,2.5,4,2.63636363636364,0.26485235952031,0.629427283431475,0.559391868065724,0.193593516003405,0.370572716569017,0.254913075429349,0.145987460908676,0.559391868065729,4.46666666666667,5.33333333333333,3.83333333333333,4.5,4.5,0.484217584200466,0.304202759681523,0.313074860531913,0.447746819817383,0.329215178331362,0.413874021069984,0.216630988873782,0.481012169435838,0.307121722901124,0.524811953455384,95,4.83333333333333,4.5,5,0.454823153767153,0.486056105124562,0.516805397920744,0.452692659036246,0.432650039534452,0.54454624547731,0.451282807812599,51,2.5,4.2,2.5,0.233323873479081,0.384051644345464,0.0316835635444453,0.2435959779787,0.0816640921631805,0.58363896560945,0.187659160324769
175,2019-11-28 18:38:09,4,"el","1787064236",2019-11-28 18:15:13,2019-11-28 18:38:09,"46.176.5.216",270800,"A2","M","50-54","A8","Y",NA,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,"Y","A2",4,4,4,3,3,4,5,5,5,4,4,4,4,3,2,2,4,2,3,2,1,"A1","A2","A2","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A6","A3","SQ006","SQ006","SQ007","SQ006","SQ002","SQ006","SQ001","SQ005","SQ006","SQ003","SQ007","SQ002","SQ006","SQ005","SQ006","SQ007","SQ006","SQ006","SQ005","SQ006","SQ006","SQ006","SQ005","SQ006","SQ003","SQ001","SQ006","SQ002","SQ006","SQ007","SQ004","SQ005","SQ001","SQ002","SQ005","SQ005","SQ005","SQ002","SQ005","SQ001","SQ005","SQ005","SQ001","SQ005","SQ005","SQ004","SQ005","SQ005","SQ005","SQ001","SQ005","SQ002","A2","A3","A3","A2","A4","A3","A2","A2","A3","A2","A3","A4","A3","A3","A2","A2","A3","A3","A3","A3","A7","A6","A7","A6","A6","A6","A6","A6","A5","A6","A6","A6","A6","A5","A6","A3","A7",NA,"05.Νέα Μικροαστική Τάξη",2.11111111111111,3.625,2.6,2.31818181818182,0.431626882428189,0.367751613729931,0.365660413153171,0.352962559252206,0.632248386271257,0.452987435670108,0.277077488978419,0.36566041315316,5,6,4.83333333333333,3.875,6,0.673456383472316,0.485572425748976,0.121883518631715,0.798504220210823,0.447237521307233,0.596400004179497,0.333341745792319,0.819355976679368,0.192447983536738,0.285904901887548,85,4.58333333333333,3.66666666666667,4,0.329568638538395,0.161663086260888,0.174147536576058,0.242743658469008,0.273318840761823,0.115438705201638,0.451282807812599,83,5.33333333333333,5,4.33333333333333,0.850684092949337,0.87859250022397,0.709886907477087,0.678805653274731,0.928292675443664,0.845275740666019,0.678485816385602
176,2019-11-28 18:30:51,4,"el","1273235108",2019-11-28 18:18:35,2019-11-28 18:30:51,"78.87.147.24",1066125,"A2","F","25-29","A8",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",5,4,5,5,5,5,5,5,5,5,4,4,4,2,2,3,3,5,2,2,3,"A1","A4","A7","A3","Y","A3","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A16","A1","A3","SQ006","SQ001","SQ007","SQ002","SQ001","SQ007","SQ007","SQ002","SQ007","SQ005","SQ006","SQ007","SQ001","SQ002","SQ007","SQ001","SQ006","SQ001","SQ007","SQ007","SQ006","SQ004","SQ005","SQ007","SQ002","SQ001","SQ007","SQ001","SQ007","SQ007","SQ007","SQ003","SQ007","SQ005","SQ007","SQ006","SQ005","SQ007","SQ006","SQ001","SQ001","SQ006","SQ001","SQ006","SQ003","SQ007","SQ006","SQ005","SQ005","SQ007","SQ006","SQ001","A3","A2","A1","A2","A2","A2","A2","A2","A1","A1","A2","A3","A3","A2","A2","A2","A2","A1","A1","A1","A7","A7","A7","A7","A7","A7","A7","A7","A6","A7","A6","A7","A7","A7","A7","A6","A7",NA,"05.Νέα Μικροαστική Τάξη",4.66666666666667,4.5,1.6,2.81818181818182,0.843385943441621,0.169987102943492,0.236206005595658,0.7845994290751,0.830012897057618,0.859925089032617,0.715602678491803,0.236206005595668,6.03333333333333,6,5.33333333333333,6.375,5.83333333333333,0.711909355914015,0.683684257655258,0.743456807345782,0.762382896370585,0.666648077396763,0.751387918700226,0.531307621932649,0.863326300231627,0.724769932737362,0.848349025498726,103,5.25,4.83333333333333,5.5,0.635127189137875,0.619318599009338,0.693318022740867,0.633907360537493,0.700312845489825,0.620126493647401,0.248710608841528,99,6,6,5.5,0.962714790556375,0.987318862182179,0.800200413681206,0.913191543198832,0.974920469371357,0.972710873895849,0.900162493481573
178,2019-11-28 21:03:26,4,"el","1330334709",2019-11-28 20:50:15,2019-11-28 21:03:26,"79.107.24.127",1066007,"A2","M","25-29","A7",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,4,5,3,3,3,4,4,5,5,3,3,3,2,2,2,3,4,2,2,3,"A1","A3","A1","A3",NA,"A3","{question_not_shown}","Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A10","A1","A2","SQ007","SQ002","SQ006","SQ005","SQ002","SQ005","SQ002","SQ002","SQ006","SQ002","SQ006","SQ002","SQ002","SQ001","SQ002","SQ002","SQ006","SQ002","SQ003","SQ005","SQ006","SQ003","SQ006","SQ007","SQ002","SQ002","SQ004","SQ002","SQ007","SQ001","SQ001","SQ003","SQ001","SQ003","SQ007","SQ003","SQ004","SQ001","SQ005","SQ002","SQ003","SQ005","SQ001","SQ001","SQ001","SQ007","SQ005","SQ005","SQ003","SQ001","SQ003","SQ003","A4","A3","A3","A3","A2","A2","A2","A3","A2","A2","A2","A3","A3","A3","A2","A3","A2","A2","A2","A3","A5","A6","A6","A6","A4","A4","A5","A6","A4","A4","A3","A5","A4","A4","A5","A4","A6",NA,"05.Νέα Μικροαστική Τάξη",1.11111111111111,3.125,2.2,2,0.248794126406174,0.484542328524299,0.292535375668169,0.152699630860393,0.515457671474317,0.158109025949733,0.145987460908676,0.292535375668172,5.46666666666667,5.66666666666667,3.33333333333333,6.125,5.83333333333333,0.56741804260998,0.174644865473516,0.633143081788921,0.73474893048157,0.542180791823714,0.505056461258763,0.53965657557514,0.648803597407116,0.677031267677184,0.758571869662236,89,4.33333333333333,4.5,5,0.257246242253887,0.492196716907276,0.516805397920744,0.324450415394565,0.301198538855057,0.557936312653046,0.0395588707033607,64,4.5,3.6,3.16666666666667,0.454675166418866,0.443665442119687,0.46037160660232,0.2435959779787,0.696655285028325,0.334070179259883,0.320709302879442
179,2019-11-28 22:15:17,4,"el","2002175221",2019-11-28 22:01:23,2019-11-28 22:15:17,"62.228.130.145",1069558,"A2","M","15-19","A4",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,4,4,4,4,4,3,3,5,4,2,5,3,4,2,3,4,2,2,2,1,"A1","A1","A7","A3","N","A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A8","A1","A1","SQ005","SQ002","SQ006","SQ002","SQ001","SQ004","SQ004","SQ001","SQ006","SQ004","SQ005","SQ005","SQ003","SQ004","SQ004","SQ004","SQ004","SQ006","SQ002","SQ004","SQ002","SQ004","SQ004","SQ004","SQ003","SQ003","SQ004","SQ003","SQ004","SQ004","SQ002","SQ003","SQ004","SQ007","SQ002","SQ004","SQ002","SQ001","SQ005","SQ003","SQ002","SQ007","SQ004","SQ001","SQ005","SQ001","SQ001","SQ003","SQ002","SQ007","SQ003","SQ007","A3","A4","A4","A3","A4","A1","A2","A3","A3","A3","A2","A1","A1","A2","A2","A3","A2","A5","A2","A3","A4","A4","A2","A4","A4","A4","A4","A4","A4","A4","A4","A4","A4","A4","A4","A4","A4",NA,"03.Νόθα εργατική τάξη",2,2.75,2.8,2.63636363636364,0.39605867723388,0.583477520819514,0.349395816413154,0.220919315814437,0.416522479182243,0.266293967236903,0.563988208327928,0.349395816413161,4.43333333333333,4.66666666666667,4,5,4.16666666666667,0.238234625371987,0.282945656712459,0.432263984755078,0.330375309406356,0.301607970916555,0.208178203142359,0.452773396036226,0.319646639069557,0.434296753193461,0.524811953455442,87,4.08333333333333,5.16666666666667,3.5,0.154387677592092,0.740955852970289,0.0771204734470224,0.278387962654265,0.210540601096168,0.570407632946521,0.108145797186213,49,3,3,2.66666666666667,0.173413217949538,0.163419889693185,0.0667026865004201,0.352009029109185,0.16653092039894,0.143539649390284,0.230339152458258
